,FIFA,Name,Nationality,OVR,POT,Positions,Age,Team,Height,Weight,Foot,WorkRate,WeakFoot,SkillMoves,Value,Wage,Ball_Control,Dribbling,Marking,Slide_Tackle,Stand_Tackle,Aggression,Reactions,Att._Position,Interceptions,Vision,Crossing,Short_Pass,Long_Pass,Acceleration,Stamina,Strength,Balance,Sprint_Speed,Agility,Jumping,Heading,Shot_Power,Finishing,Long_Shots,Curve,FK_Acc.,Penalties,Volleys,GK_Positioning,GK_Diving,GK_Handling,GK_Kicking,GK_Reflexes
861,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
862,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
863,17,Adrián Ramos,Colombia,78,78,ST,30,Borussia Dortmund,185,75,Right,Medium/Medium,3,3,8500000,90000,76,74,23,28,33,58,77,78,44,65,68,71,54,82,74,76,68,84,75,91,86,77,78,64,68,48,72,74,14,9,14.0,13.0,6.0
864,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
865,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
866,17,Eugen Polanski,Poland,77,77,CDM/CM,30,TSG 1899 Hoffenheim,183,78,Right,Medium/Medium,4,2,5000000,50000,74,65,74,79,82,88,81,68,82,69,67,74,71,64,79,77,64,55,64,78,67,79,63,81,74,71,79,71,12,8,12.0,6.0,8.0
867,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
868,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
869,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
870,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
871,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
872,17,Bruno Henrique,Brazil,71,75,RW/ST/RM,25,VfL Wolfsburg,184,71,Right,High/Low,3,3,2200000,30000,67,74,23,27,28,42,69,68,15,63,58,67,48,86,62,52,68,84,86,77,65,73,71,67,54,34,73,67,13,6,14.0,5.0,12.0
873,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
874,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
875,17,Eugen Polanski,Poland,77,77,CDM/CM,30,TSG 1899 Hoffenheim,183,78,Right,Medium/Medium,4,2,5000000,50000,74,65,74,79,82,88,81,68,82,69,67,74,71,64,79,77,64,55,64,78,67,79,63,81,74,71,79,71,12,8,12.0,6.0,8.0
876,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
877,17,Philipp Lahm,Germany,87,87,RB/CDM/CM,32,FC Bayern Munich,170,66,Right,Medium/High,3,3,28500000,200000,86,82,86,95,87,58,91,69,93,83,84,86,79,73,79,59,93,69,83,72,63,57,47,65,77,59,71,66,14,11,12.0,5.0,5.0
878,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
879,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
880,17,Hakan Çalhanoğlu,Turkey,79,84,CAM/LM/CM,22,Bayer Leverkusen,178,76,Right,Medium/Medium,5,4,14000000,80000,80,78,32,45,42,57,79,75,44,80,77,80,77,75,68,53,76,73,76,50,53,87,74,89,92,94,76,73,6,9,14.0,11.0,10.0
881,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
882,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
883,17,Kekuta Manneh,Gambia,71,78,LM/RM/CF/ST,22,Werder Bremen,174,68,Right,High/Medium,3,4,2300000,5100,68,74,33,29,46,50,66,69,32,62,59,67,53,96,66,54,80,92,85,69,46,80,64,70,63,66,61,57,10,9,11.0,14.0,9.0
884,17,Christian Clemens,Germany,75,79,RM/LM,25,1. FSV Mainz 05,179,80,Right,Medium/Medium,4,3,5500000,35000,74,77,32,37,45,60,73,74,39,73,71,75,67,85,75,67,71,85,74,69,68,77,66,75,79,69,55,61,15,16,6.0,12.0,6.0
885,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
886,17,Philipp Lahm,Germany,87,87,RB/CDM/CM,32,FC Bayern Munich,170,66,Right,Medium/High,3,3,28500000,200000,86,82,86,95,87,58,91,69,93,83,84,86,79,73,79,59,93,69,83,72,63,57,47,65,77,59,71,66,14,11,12.0,5.0,5.0
887,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
888,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
889,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
890,17,Milos Veljkovic,Serbia,61,74,CB/CDM,20,SV Werder Bremen,184,77,Right,Medium/Medium,3,2,350000,3000,51,40,63,67,71,52,52,36,58,39,34,60,41,54,62,64,56,57,41,59,54,42,23,21,31,24,37,30,11,15,7.0,15.0,11.0
891,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
892,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
893,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
894,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
895,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
896,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
897,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
898,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
899,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
900,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
901,17,Hakan Çalhanoğlu,Turkey,79,84,CAM/LM/CM,22,Bayer Leverkusen,178,76,Right,Medium/Medium,5,4,14000000,80000,80,78,32,45,42,57,79,75,44,80,77,80,77,75,68,53,76,73,76,50,53,87,74,89,92,94,76,73,6,9,14.0,11.0,10.0
902,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
903,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
904,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
905,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
906,17,Jonas Meffert,Germany,68,72,CDM/CM,24,SC Freiburg,186,77,Right,Medium/Medium,3,2,975000,11000,64,59,63,67,68,67,64,47,67,62,52,70,65,53,69,71,61,55,64,80,63,58,42,53,50,48,51,46,15,8,13.0,12.0,8.0
907,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
908,17,Philipp Lahm,Germany,87,87,RB/CDM/CM,32,FC Bayern Munich,170,66,Right,Medium/High,3,3,28500000,200000,86,82,86,95,87,58,91,69,93,83,84,86,79,73,79,59,93,69,83,72,63,57,47,65,77,59,71,66,14,11,12.0,5.0,5.0
909,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
910,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
911,17,Hakan Çalhanoğlu,Turkey,79,84,CAM/LM/CM,22,Bayer Leverkusen,178,76,Right,Medium/Medium,5,4,14000000,80000,80,78,32,45,42,57,79,75,44,80,77,80,77,75,68,53,76,73,76,50,53,87,74,89,92,94,76,73,6,9,14.0,11.0,10.0
912,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
913,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
914,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
915,17,Alen Halilović,Croatia,77,88,CAM/RM,21,Hamburger SV,170,61,Left,High/Low,3,4,12000000,37000,80,81,26,21,16,40,73,71,55,80,72,80,71,81,62,36,87,74,78,58,24,58,61,71,80,69,75,64,13,15,11.0,11.0,10.0
916,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
917,17,Florent Hadergjonaj,Switzerland,71,78,RB/RWB,23,Ingolstadt,182,72,Right,High/Medium,3,2,2000000,12000,71,66,67,71,70,64,66,57,63,60,75,68,68,75,74,66,72,77,70,71,62,59,47,41,44,42,44,41,8,15,6.0,12.0,11.0
918,17,Adrián Ramos,Colombia,78,78,ST,30,Borussia Dortmund,185,75,Right,Medium/Medium,3,3,8500000,90000,76,74,23,28,33,58,77,78,44,65,68,71,54,82,74,76,68,84,75,91,86,77,78,64,68,48,72,74,14,9,14.0,13.0,6.0
919,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
920,17,Marcel Schäfer,Germany,75,75,LB/LM,32,VfL Wolfsburg,184,75,Left,High/Medium,3,2,2600000,50000,74,73,76,77,74,74,76,63,73,67,85,76,75,68,73,73,65,67,68,74,68,83,58,78,78,70,64,60,6,13,11.0,10.0,13.0
921,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
922,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
923,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
924,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
925,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
926,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
927,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
928,17,Julian Draxler,Germany,82,85,CAM/LM/RM,23,VfL Wolfsburg,187,75,Right,Medium/Low,5,4,26000000,100000,85,87,25,26,35,48,83,79,36,81,78,85,75,78,69,67,75,77,83,76,65,84,77,85,78,72,63,80,13,11,13.0,5.0,8.0
929,17,Philipp Lahm,Germany,87,87,RB/CDM/CM,32,FC Bayern Munich,170,66,Right,Medium/High,3,3,28500000,200000,86,82,86,95,87,58,91,69,93,83,84,86,79,73,79,59,93,69,83,72,63,57,47,65,77,59,71,66,14,11,12.0,5.0,5.0
930,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
931,17,Javi Martínez,Spain,84,84,CDM/CB,30,FC Bayern Munich,190,81,Right,Medium/Medium,3,2,25000000,140000,74,62,82,87,86,90,85,57,88,76,60,77,77,49,74,84,58,53,54,81,90,76,53,63,54,45,52,61,11,5,12.0,9.0,8.0
932,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
933,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
934,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
935,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
936,17,Hakan Çalhanoğlu,Turkey,79,84,CAM/LM/CM,22,Bayer Leverkusen,178,76,Right,Medium/Medium,5,4,14000000,80000,80,78,32,45,42,57,79,75,44,80,77,80,77,75,68,53,76,73,76,50,53,87,74,89,92,94,76,73,6,9,14.0,11.0,10.0
937,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
938,17,Emir Spahić,Bosnia & Herzegovina,78,78,CB,36,Hamburger SV,186,81,Left,Medium/Medium,4,2,2600000,35000,50,41,80,81,81,91,76,27,79,40,52,66,65,51,52,78,43,60,48,77,80,58,42,22,42,50,46,39,6,10,15.0,10.0,6.0
939,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
940,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
941,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
942,17,Milos Veljkovic,Serbia,61,74,CB/CDM,20,SV Werder Bremen,184,77,Right,Medium/Medium,3,2,350000,3000,51,40,63,67,71,52,52,36,58,39,34,60,41,54,62,64,56,57,41,59,54,42,23,21,31,24,37,30,11,15,7.0,15.0,11.0
943,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
944,17,Thanos Petsos,Greece,68,72,CDM/CM,26,Werder Bremen,184,80,Right,Medium/High,3,2,925000,12500,68,54,65,63,68,70,71,45,61,64,41,68,64,54,80,75,63,64,68,72,61,79,46,72,61,70,58,56,11,9,11.0,11.0,11.0
945,17,Hakan Çalhanoğlu,Turkey,79,84,CAM/LM/CM,22,Bayer Leverkusen,178,76,Right,Medium/Medium,5,4,14000000,80000,80,78,32,45,42,57,79,75,44,80,77,80,77,75,68,53,76,73,76,50,53,87,74,89,92,94,76,73,6,9,14.0,11.0,10.0
946,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
947,17,Daniel Caligiuri,Italy,78,78,LM/RM,28,VfL Wolfsburg,182,79,Right,Medium/Medium,3,4,8500000,80000,80,84,20,25,24,59,78,77,47,76,76,77,64,84,76,66,79,82,79,76,56,78,69,70,78,61,80,68,6,12,10.0,13.0,14.0
948,17,Florian Jungwirth,Germany,68,68,RB/CDM/CM,27,SV Darmstadt 98,181,77,Right,Medium/Medium,3,2,725000,10000,66,60,69,68,71,69,71,48,68,53,50,69,68,65,81,73,67,66,64,77,65,42,18,34,42,25,37,37,7,10,6.0,11.0,13.0
949,17,Adrián Ramos,Colombia,78,78,ST,30,Borussia Dortmund,185,75,Right,Medium/Medium,3,3,8500000,90000,76,74,23,28,33,58,77,78,44,65,68,71,54,82,74,76,68,84,75,91,86,77,78,64,68,48,72,74,14,9,14.0,13.0,6.0
950,17,Philipp Lahm,Germany,87,87,RB/CDM/CM,32,FC Bayern Munich,170,66,Right,Medium/High,3,3,28500000,200000,86,82,86,95,87,58,91,69,93,83,84,86,79,73,79,59,93,69,83,72,63,57,47,65,77,59,71,66,14,11,12.0,5.0,5.0
951,17,Xabi Alonso,Spain,84,84,CDM/CM,34,FC Bayern Munich,183,80,Right,Low/Medium,4,2,13000000,140000,84,77,70,71,77,78,83,77,86,88,79,92,93,32,62,74,67,33,58,46,72,83,56,82,82,84,80,71,10,7,8.0,10.0,10.0
952,17,Milos Veljkovic,Serbia,61,74,CB/CDM,20,SV Werder Bremen,184,77,Right,Medium/Medium,3,2,350000,3000,51,40,63,67,71,52,52,36,58,39,34,60,41,54,62,64,56,57,41,59,54,42,23,21,31,24,37,30,11,15,7.0,15.0,11.0
953,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
954,17,Szabolcs Huszti,Hungary,73,73,LM/RM/CAM,33,Eintracht Frankfurt,173,72,Left,Medium/Low,3,4,2200000,35000,74,72,27,28,39,69,72,72,39,73,73,77,70,76,67,68,83,74,81,72,54,72,74,65,72,78,77,76,10,14,14.0,6.0,15.0
955,17,Eugen Polanski,Poland,77,77,CDM/CM,30,TSG 1899 Hoffenheim,183,78,Right,Medium/Medium,4,2,5000000,50000,74,65,74,79,82,88,81,68,82,69,67,74,71,64,79,77,64,55,64,78,67,79,63,81,74,71,79,71,12,8,12.0,6.0,8.0
956,17,Mergim Mavraj,Albania,73,73,CB,30,1. FC Köln,189,84,Left,Medium/Medium,3,2,2200000,30000,63,32,77,76,79,74,69,20,59,49,47,65,45,50,64,79,47,53,53,74,77,45,25,26,43,53,51,33,14,11,10.0,8.0,10.0
957,17,Milos Veljkovic,Serbia,61,74,CB/CDM,20,SV Werder Bremen,184,77,Right,Medium/Medium,3,2,350000,3000,51,40,63,67,71,52,52,36,58,39,34,60,41,54,62,64,56,57,41,59,54,42,23,21,31,24,37,30,11,15,7.0,15.0,11.0
958,17,Clemens Fritz,Germany,74,74,CM/RM/CDM,35,SV Werder Bremen,183,81,Right,Medium/Medium,3,2,1600000,25000,77,76,75,75,76,77,75,69,76,70,78,77,75,55,68,75,62,66,65,71,67,72,57,65,61,54,62,68,8,12,16.0,11.0,11.0
